frame_index,var_of_laplacian
7995,358.450
7996,340.278
7997,311.171
7998,325.897
7999,313.929
8000,304.102
8001,305.009
8002,298.314
8003,278.256
8004,310.683
8005,331.791
8006,296.191
8007,335.656
8008,288.484
8009,245.415
8010,261.719
8011,202.329
8012,137.569
8013,208.531
8014,139.751
8015,127.607
8016,142.748
8017,120.046
8018,126.653
8019,115.505
8020,100.764
8021,109.307
8022,86.439
8023,87.096
8024,90.229
8025,82.276
8026,77.579
8027,72.540
8028,72.697
8029,74.107
8030,78.042
8031,71.815
8032,68.979
8033,81.688
8034,84.861
8035,91.193
8036,104.059
8037,106.229
8038,112.717
8039,121.077
8040,129.970
8041,136.634
8042,143.137
8043,146.800
8044,152.454
8045,163.419
8046,173.652
8047,179.921
8048,191.341
8049,193.237
8050,193.522
8051,198.749
8052,202.528
8053,209.687
8054,223.123
8055,230.744
8056,232.012
8057,233.198
8058,245.521
8059,245.873
8060,259.059
8061,269.015
8062,280.817
8063,285.459
8064,292.134
8065,289.134
8066,302.432
8067,322.337
8068,327.041
8069,332.716
8070,342.935
8071,350.778
8072,348.339
8073,353.993
8074,352.611
8075,359.651
8076,354.201
8077,360.602
8078,372.820
8079,368.834
8080,374.601
8081,386.769
8082,385.543
8083,384.213
8084,378.354
8085,382.065
8086,389.034
8087,390.374
8088,388.553
8089,399.318
8090,385.526
8091,378.971
8092,370.327
8093,362.450
8094,363.748
8095,376.099
8096,357.670
8097,359.661
8098,350.557
8099,342.214
8100,363.711
8101,341.488
8102,327.710
8103,356.140
8104,318.556
8105,310.103
8106,329.219
8107,302.067
8108,311.344
8109,317.778
8110,278.169
8111,242.800
8112,181.680
8113,188.627
8114,162.156
8115,154.015
8116,162.166
8117,177.475
8118,202.961
8119,222.060
8120,236.533
8121,244.735
8122,247.485
8123,257.307
8124,241.382
8125,263.303
8126,215.110
8127,202.895
8128,202.836
8129,207.988
8130,223.904
8131,236.222
8132,245.612
8133,234.018
8134,227.332
8135,212.150
8136,194.118
8137,187.881
8138,163.529
8139,149.408
8140,155.671
8141,165.976
8142,157.707
8143,155.219
8144,158.023
8145,154.688
8146,141.200
8147,144.742
8148,147.518
8149,124.199
8150,132.172
8151,133.630
8152,126.728
8153,111.198
8154,107.216
8155,104.250
8156,118.218
8157,134.741
8158,147.899
8159,153.631
8160,139.292
8161,132.535
8162,133.816
8163,134.728
8164,126.416
8165,128.248
8166,137.443
8167,147.524
8168,154.019
8169,165.202
8170,175.945
8171,181.516
8172,191.575
8173,203.967
8174,219.869
8175,236.870
8176,247.682
8177,262.086
8178,280.256
8179,258.699
8180,261.610
8181,226.345
8182,168.773
8183,173.315
8184,157.403
8185,155.740
8186,183.915
8187,169.354
8188,204.131
8189,231.060
8190,233.064
8191,239.470
8192,247.120
8193,258.058
8194,240.474
8195,289.863
8196,294.218
8197,311.122
8198,264.404
8199,313.170
8200,313.089
8201,283.766
8202,283.713
8203,327.385
8204,349.367
8205,290.193
8206,308.208
8207,294.447
8208,281.039
8209,290.600
8210,274.211
8211,241.183
8212,148.747
8213,123.249
8214,193.413
8215,209.328
8216,229.719
8217,231.513
8218,265.589
8219,300.772
8220,266.443
8221,273.496
8222,207.039
8223,211.921
8224,175.116
8225,195.272
8226,215.537
8227,220.489
8228,265.225
8229,299.143
8230,267.696
8231,334.161
8232,301.517
8233,290.168
8234,307.226
8235,313.832
8236,348.527
8237,372.089
8238,383.829
8239,400.867
8240,285.580
8241,293.804
8242,222.561
8243,199.877
8244,252.325
8245,205.789
8246,158.507
8247,195.155
8248,213.332
8249,243.944
8250,270.294
8251,202.671
8252,186.863
8253,180.849
8254,148.192
8255,134.685
8256,127.977
8257,135.466
8258,130.338
8259,138.862
8260,151.439
8261,107.697
8262,114.697
8263,149.734
8264,153.342
8265,163.577
8266,184.755
8267,140.682
8268,134.418
8269,128.809
8270,119.743
8271,84.221
8272,72.020
8273,99.738
8274,111.688
8275,67.753
8276,64.496
8277,103.688
8278,100.421
8279,112.613
8280,142.215
8281,175.953
8282,185.325
8283,180.088
8284,158.757
8285,260.209
8286,252.839
8287,214.796
8288,225.510
8289,169.180
8290,122.821
8291,144.374
8292,166.015
8293,128.732
8294,175.339
8295,166.814
8296,250.005
8297,271.943
8298,299.359
8299,328.269
8300,348.245
8301,340.184
8302,327.395
8303,383.897
8304,394.298
8305,392.734
8306,357.940
8307,398.710
8308,382.860
8309,274.719
8310,360.834
8311,347.112
8312,315.956
8313,257.158
8314,235.735
8315,232.050
8316,218.046
8317,229.486
8318,237.608
8319,237.636
8320,235.541
8321,234.303
8322,223.512
8323,205.974
8324,198.914
8325,212.119
8326,224.104
8327,211.330
8328,237.864
8329,241.831
8330,218.966
8331,202.146
8332,271.611
8333,330.713
8334,182.895
8335,289.492
8336,165.863
8337,277.129
8338,332.504
8339,341.176
8340,339.330
8341,295.042
8342,271.974
8343,242.676
8344,209.416
8345,193.897
8346,166.831
8347,195.754
8348,178.135
8349,116.465
8350,51.752
8351,95.070
8352,73.269
8353,80.353
8354,72.553
8355,82.591
8356,136.066
8357,206.988
8358,228.297
8359,245.513
8360,260.283
8361,226.563
8362,232.692
8363,227.731
8364,188.468
8365,168.190
8366,117.075
8367,94.865
8368,53.106
8369,25.158
8370,29.949
8371,26.537
8372,59.581
8373,57.869
8374,230.640
8375,76.220
8376,204.869
8377,140.862
8378,104.245
8379,251.762
8380,297.673
8381,267.336
8382,247.187
8383,209.557
8384,101.409
8385,63.809
8386,51.119
8387,41.891
8388,24.458
8389,18.500
8390,13.434
8391,19.484
8392,14.187
8393,13.413
8394,14.123
8395,18.510
8396,22.919
8397,24.713
8398,29.251
8399,8.771
8400,11.508
8401,9.107
8402,9.362
8403,4.529
8404,5.004
8405,7.252
8406,8.210
8407,7.265
8408,4.602
8409,5.126
8410,8.312
8411,7.583
8412,11.897
8413,17.035
8414,23.487
8415,21.421
8416,22.530
8417,30.410
8418,42.322
8419,62.134
8420,116.889
8421,126.643
8422,152.477
8423,201.370
8424,250.096
8425,253.438
8426,249.650
8427,291.708
8428,302.694
8429,309.905
8430,304.004
8431,295.357
8432,348.949
8433,344.922
8434,461.536
8435,382.276
8436,380.132
8437,494.694
8438,522.607
8439,375.795
8440,303.990
8441,280.466
8442,244.965
8443,284.314
8444,307.702
8445,249.511
8446,219.047
8447,166.687
8448,123.343
8449,81.159
8450,132.144
8451,86.613
8452,68.601
8453,39.905
8454,54.082
8455,75.462
8456,63.617
8457,51.096
8458,56.444
8459,53.044
8460,40.615
8461,32.816
8462,28.263
8463,21.652
8464,17.583
8465,13.222
8466,11.100
8467,10.102
8468,10.909
8469,12.318
8470,13.178
8471,14.952
8472,15.146
8473,18.051
8474,20.238
8475,20.150
8476,20.311
8477,23.749
8478,26.278
8479,23.153
8480,24.710
8481,29.500
8482,31.464
8483,26.400
8484,26.324
8485,27.203
8486,26.794
8487,25.794
8488,22.993
8489,22.228
8490,20.445
8491,21.746
8492,23.885
8493,23.765
8494,29.078
8495,27.695
8496,33.072
8497,39.915
8498,43.113
8499,45.780
8500,51.688
8501,56.343
8502,55.267
8503,65.119
8504,63.899
8505,59.789
8506,61.983
8507,58.504
8508,52.884
8509,53.292
8510,51.176
8511,45.321
8512,45.037
8513,46.419
8514,41.460
8515,40.350
8516,37.626
8517,31.791
8518,35.140
8519,37.637
8520,44.686
8521,55.953
8522,60.066
8523,52.653
8524,54.906
8525,58.825
8526,63.577
8527,66.892
8528,74.976
8529,83.188
8530,91.530
8531,98.276
8532,109.217
8533,124.101
8534,123.491
8535,121.784
8536,124.834
8537,121.302
8538,120.642
8539,103.432
8540,108.214
8541,111.733
8542,102.801
8543,107.884
8544,114.153
8545,132.273
8546,138.619
8547,163.672
8548,186.245
8549,224.886
8550,237.786
8551,257.418
8552,263.664
8553,265.926
8554,262.787
8555,234.785
8556,164.357
8557,147.582
8558,144.821
8559,163.534
8560,146.761
8561,178.668
8562,195.293
8563,204.811
8564,210.583
8565,214.972
8566,218.876
8567,223.140
8568,226.362
8569,231.699
8570,225.865
8571,232.805
8572,224.273
8573,217.236
8574,203.933
8575,193.233
8576,201.132
8577,199.485
8578,212.206
8579,198.436
8580,181.871
8581,172.611
8582,174.362
8583,172.717
8584,133.898
8585,137.662
8586,134.718
8587,59.147
8588,70.520
8589,100.298
8590,83.629
8591,84.072
8592,96.817
8593,107.794
8594,110.762
8595,104.604
8596,107.837
8597,117.142
8598,90.257
8599,86.148
8600,90.634
8601,63.115
8602,66.390
8603,98.587
8604,90.216
8605,90.118
8606,99.822
8607,102.847
8608,117.741
8609,120.636
8610,129.983
8611,176.092
8612,168.188
8613,138.050
8614,209.641
8615,235.888
8616,259.348
8617,286.668
8618,315.059
8619,333.402
8620,355.333
8621,357.330
8622,303.185
8623,241.811
8624,249.415
8625,250.399
8626,278.809
8627,287.116
8628,221.805
8629,286.675
8630,318.675
8631,354.004
8632,366.917
8633,384.941
8634,406.501
8635,420.941
8636,439.504
8637,451.891
8638,454.713
8639,456.023
8640,469.115
8641,443.352
8642,448.532
8643,434.929
8644,425.965
8645,417.528
8646,425.925
8647,439.145
8648,496.487
8649,507.981
8650,523.057
8651,508.141
8652,431.797
8653,418.695
8654,397.532
8655,387.039
8656,375.087
8657,365.331
8658,381.047
8659,382.851
8660,379.074
8661,376.119
8662,377.223
8663,359.370
8664,301.283
8665,269.280
8666,308.819
8667,328.942
8668,316.720
8669,329.118
8670,337.042
8671,321.226
8672,297.975
8673,310.736
8674,321.718
8675,305.914
8676,300.370
8677,308.951
8678,316.434
8679,314.222
8680,302.984
8681,317.199
8682,316.234
8683,310.601
8684,308.118
8685,305.099
8686,295.772
8687,313.471
8688,297.508
8689,303.662
8690,276.203
8691,290.464
8692,189.877
8693,215.291
8694,287.581
8695,268.112
8696,300.685
8697,307.442
8698,328.644
8699,329.894
8700,336.341
8701,340.861
8702,336.953
8703,294.994
8704,303.606
8705,283.927
8706,287.023
8707,263.973
8708,259.888
8709,248.003
8710,226.821
8711,179.495
8712,182.081
8713,184.531
8714,183.296
8715,185.010
8716,226.483
8717,221.575
8718,221.187
8719,219.525
8720,202.573
8721,177.466
8722,180.711
8723,138.365
8724,145.774
8725,171.639
8726,187.668
8727,204.768
8728,226.564
8729,238.393
8730,233.723
8731,217.921
8732,178.839
8733,146.311
8734,147.563
8735,149.738
8736,169.686
8737,156.755
8738,154.941
8739,134.654
8740,135.119
8741,128.848
8742,128.820
8743,146.408
8744,153.910
8745,158.617
8746,155.774
8747,154.673
8748,150.876
8749,139.657
8750,146.805
8751,152.604
8752,154.383
8753,147.092
8754,130.673
8755,155.917
8756,160.013
8757,138.408
8758,172.912
8759,173.545
8760,152.325
8761,177.916
8762,134.349
8763,139.843
8764,195.926
8765,150.975
8766,158.906
8767,184.536
8768,152.597
8769,139.506
8770,145.712
8771,146.909
8772,140.302
8773,195.446
8774,182.324
8775,130.734
8776,149.712
8777,240.146
8778,266.506
8779,199.669
8780,245.693
8781,265.000
8782,256.312
8783,256.752
8784,275.271
8785,285.562
8786,277.784
8787,245.186
8788,142.597
8789,152.173
8790,133.102
8791,131.120
8792,126.934
8793,121.548
8794,123.162
8795,126.747
8796,126.983
8797,129.428
8798,126.590
8799,116.660
8800,137.544
8801,118.362
8802,141.640
8803,185.933
8804,170.669
8805,190.194
8806,192.183
8807,186.392
8808,187.855
8809,187.446
8810,168.473
8811,171.429
8812,167.521
8813,158.587
8814,171.846
8815,175.558
8816,178.096
8817,141.876
8818,216.404
8819,294.811
8820,270.946
8821,282.335
8822,248.918
8823,238.522
8824,215.194
8825,203.947
8826,180.894
8827,183.259
8828,177.278
8829,181.243
8830,148.928
8831,137.832
8832,130.455
8833,114.189
8834,108.247
8835,89.253
8836,71.434
8837,66.211
8838,61.564
8839,36.099
8840,29.997
8841,29.155
8842,23.074
8843,39.130
8844,23.186
8845,30.304
8846,25.072
8847,56.034
8848,80.484
8849,60.196
8850,53.253
8851,57.986
8852,63.802
8853,87.876
8854,88.005
8855,104.427
8856,98.435
8857,89.358
8858,67.600
8859,63.481
8860,58.684
8861,60.349
8862,60.482
8863,64.702
8864,39.981
8865,43.031
8866,68.423
8867,62.353
8868,90.373
8869,111.717
8870,75.001
8871,117.917
8872,188.460
8873,222.893
8874,230.372
8875,212.783
8876,167.520
8877,177.259
8878,208.136
8879,239.448
8880,251.107
8881,142.905
8882,96.739
8883,96.782
8884,187.508
8885,211.348
8886,211.635
8887,243.754
8888,240.680
8889,243.523
8890,146.606
8891,138.324
8892,172.888
8893,158.852
8894,143.232
8895,224.072
8896,247.508
8897,351.915
8898,391.749
8899,449.692
8900,478.669
8901,487.840
8902,628.175
8903,663.736
8904,644.419
8905,632.346
8906,701.604
8907,658.402
8908,673.140
8909,687.710
8910,735.283
8911,806.366
8912,872.515
8913,930.136
8914,920.374
8915,749.213
8916,639.965
8917,729.266
8918,842.656
8919,630.956
8920,618.626
8921,674.189
8922,687.233
8923,806.814
8924,815.443
8925,879.938
8926,687.326
8927,936.149
8928,862.269
8929,914.426
8930,974.731
8931,993.841
8932,959.638
8933,966.884
8934,960.072
8935,971.944
8936,991.483
8937,1000.532
8938,955.790
8939,967.486
8940,955.423
8941,956.154
8942,938.376
8943,891.269
8944,939.592
8945,935.901
8946,917.164
8947,894.651
8948,872.234
8949,836.001
8950,783.578
8951,793.816
8952,818.616
8953,607.490
8954,362.478
8955,374.876
8956,310.236
8957,409.776
8958,376.213
8959,460.534
8960,494.269
8961,574.582
8962,526.301
8963,487.954
8964,451.409
8965,466.108
8966,493.983
8967,566.526
8968,662.637
8969,884.006
8970,869.916
8971,703.991
8972,641.298
8973,561.651
8974,352.839
8975,360.439
8976,259.911
8977,265.039
8978,211.705
8979,144.544
8980,144.750
8981,147.788
8982,113.670
8983,106.928
8984,101.707
8985,103.674
8986,120.459
8987,131.706
8988,166.874
8989,243.224
8990,292.336
8991,344.877
8992,292.510
8993,244.585
8994,399.025
8995,318.334
8996,249.399
8997,430.523
8998,421.481
8999,464.828
9000,435.178
9001,338.509
9002,661.708
9003,265.807
9004,560.003
9005,508.110
9006,459.581
9007,413.023
9008,396.575
9009,293.158
9010,266.619
9011,248.776
9012,287.496
9013,268.974
9014,281.147
9015,333.497
9016,411.916
9017,431.955
9018,455.947
9019,422.695
9020,295.642
9021,349.932
9022,620.831
9023,216.739
9024,152.657
9025,295.588
9026,175.818
9027,154.499
9028,147.753
9029,168.567
9030,88.773
9031,200.025
9032,98.066
9033,112.660
9034,144.840
9035,140.134
9036,73.198
9037,70.800
9038,110.215
9039,64.879
9040,45.598
9041,106.666
9042,72.957
9043,51.118
9044,86.276
9045,72.968
9046,64.510
9047,112.880
9048,58.172
9049,45.643
9050,48.352
9051,40.140
9052,35.688
9053,36.639
9054,31.066
9055,29.257
9056,21.300
9057,22.999
9058,23.960
9059,19.435
9060,25.822
9061,27.465
9062,34.155
9063,44.713
9064,47.119
9065,67.539
9066,79.784
9067,80.630
9068,95.310
9069,96.665
9070,101.472
9071,108.307
9072,109.740
9073,110.272
9074,101.092
9075,94.966
9076,107.963
9077,101.303
9078,117.920
9079,109.448
9080,114.104
9081,140.559
9082,130.002
9083,134.382
9084,150.468
9085,115.229
9086,107.857
9087,116.457
9088,126.958
9089,149.201
9090,163.053
9091,180.977
9092,191.044
9093,165.208
9094,172.482
9095,184.275
9096,182.710
9097,179.765
9098,136.614
9099,135.833
9100,117.713
9101,112.790
9102,83.955
9103,51.735
9104,65.633
9105,62.844
9106,39.383
9107,38.216
9108,54.244
9109,60.922
9110,56.029
9111,48.544
9112,45.736
9113,30.204
9114,28.895
9115,25.141
9116,24.936
9117,24.595
9118,20.734
9119,23.432
9120,24.906
9121,21.729
9122,19.880
9123,19.262
9124,21.094
9125,19.466
9126,16.229
9127,15.803
9128,17.475
9129,14.436
9130,15.643
9131,11.360
9132,11.921
9133,16.557
9134,12.210
9135,11.530
9136,17.077
9137,30.477
9138,23.022
9139,34.853
9140,26.648
9141,18.049
9142,14.018
9143,20.983
9144,20.120
9145,22.774
9146,26.932
9147,13.665
9148,11.522
9149,12.685
9150,12.452
9151,13.597
9152,15.092
9153,13.433
9154,13.329
9155,14.307
9156,16.719
9157,19.116
9158,28.031
9159,29.138
9160,24.311
9161,35.541
9162,37.505
9163,39.877
9164,46.559
9165,64.356
9166,54.335
9167,94.601
9168,125.060
9169,142.655
9170,168.164
9171,205.569
9172,275.382
9173,322.162
9174,299.158
9175,216.099
9176,226.014
9177,237.506
9178,243.789
9179,339.383
9180,237.942
9181,175.763
9182,230.147
9183,232.664
9184,230.144
9185,321.369
9186,312.415
9187,361.859
9188,336.716
9189,417.070
9190,442.802
9191,391.504
9192,481.861
9193,533.534
9194,411.489
9195,525.241
9196,781.196
9197,592.484
9198,598.145
9199,509.289
9200,501.736
9201,499.584
9202,532.917
9203,679.711
9204,727.557
9205,819.269
9206,647.366
9207,547.555
9208,558.482
9209,598.007
9210,465.162
9211,565.379
9212,566.105
9213,597.094
9214,712.748
9215,797.297
9216,889.288
9217,973.422
9218,1022.820
9219,1079.202
9220,927.790
9221,1072.332
9222,938.659
9223,973.919
9224,899.105
9225,992.190
9226,973.934
9227,1053.877
9228,1038.396
9229,1020.129
9230,881.241
9231,1007.558
9232,1092.471
9233,822.377
9234,971.656
9235,970.897
9236,737.292
9237,802.733
9238,798.449
9239,580.172
9240,575.008
9241,713.460
9242,620.830
9243,642.709
9244,675.564
9245,633.711
9246,637.507
9247,604.565
9248,631.563
9249,706.112
9250,667.287
9251,712.402
9252,739.408
9253,773.141
9254,763.851
9255,795.017
9256,793.711
9257,778.309
9258,774.652
9259,765.832
9260,772.664
9261,754.122
9262,750.563
9263,770.313
9264,758.964
9265,755.379
9266,753.841
9267,756.821
9268,750.203
9269,808.390
9270,746.859
9271,761.898
9272,758.626
9273,751.738
9274,730.153
9275,748.945
9276,735.076
9277,878.755
9278,754.231
9279,726.487
9280,803.229
9281,758.500
9282,858.855
9283,798.836
9284,829.716
9285,757.939
9286,871.220
9287,759.088
9288,813.327
9289,783.944
9290,784.237
9291,767.529
9292,780.055
9293,765.066
9294,756.909
9295,687.706
9296,731.486
9297,703.184
9298,691.858
9299,673.116
9300,685.966
9301,663.761
9302,698.821
9303,665.762
9304,685.438
9305,727.814
9306,724.209
9307,753.968
9308,722.160
9309,756.548
9310,729.557
9311,728.468
9312,775.026
9313,733.649
9314,725.040
9315,732.544
9316,711.428
9317,697.174
9318,709.421
9319,679.392
9320,703.382
9321,712.027
9322,705.741
9323,690.037
9324,691.232
9325,661.981
9326,681.192
9327,667.701
9328,659.728
9329,629.699
9330,666.672
9331,593.655
9332,579.259
9333,562.868
9334,549.749
9335,534.330
9336,541.611
9337,532.661
9338,535.470
9339,522.642
9340,548.313
9341,533.087
9342,506.411
9343,503.643
9344,497.245
9345,452.605
9346,465.953
9347,427.262
9348,407.170
9349,351.461
9350,318.004
9351,298.437
9352,300.057
9353,280.836
9354,270.006
9355,265.038
9356,255.880
9357,271.865
9358,271.915
9359,299.773
9360,287.930
9361,266.609
9362,234.957
9363,239.789
9364,220.539
9365,250.686
9366,245.000
9367,234.692
9368,269.410
9369,204.034
9370,228.584
9371,211.056
9372,194.834
9373,220.247
9374,232.881
9375,226.012
9376,231.991
9377,230.714
9378,224.085
9379,218.005
9380,218.526
9381,215.214
9382,168.489
9383,201.296
9384,188.861
9385,172.754
9386,214.392
9387,202.618
9388,213.804
9389,229.711
9390,226.384
9391,237.218
9392,247.261
9393,250.363
9394,258.378
9395,265.922
9396,255.604
9397,240.591
9398,230.681
9399,225.820
9400,220.149
9401,202.329
9402,204.378
9403,197.578
9404,195.163
9405,184.639
9406,158.042
9407,135.339
9408,137.554
9409,149.354
9410,171.812
9411,195.534
9412,194.861
9413,177.798
9414,190.808
9415,172.514
9416,160.172
9417,174.124
9418,160.741
9419,153.341
9420,151.574
9421,147.738
9422,138.256
9423,139.367
9424,132.527
9425,136.193
9426,134.658
9427,154.926
9428,165.643
9429,183.536
9430,195.226
9431,190.720
9432,170.540
9433,173.904
9434,175.198
9435,179.119
9436,173.359
9437,168.586
9438,170.973
9439,167.923
9440,179.615
9441,174.385
9442,173.648
9443,170.904
9444,160.176
9445,180.370
9446,168.356
9447,174.804
9448,167.596
9449,149.390
9450,145.642
9451,176.284
9452,158.613
9453,155.724
9454,165.262
9455,152.774
9456,167.258
9457,178.941
9458,162.848
9459,116.727
9460,69.213
9461,46.172
9462,61.332
9463,87.822
9464,74.621
9465,89.482
9466,124.770
9467,132.408
9468,122.955
9469,122.406
9470,84.129
9471,66.808
9472,64.829
9473,69.201
9474,75.368
9475,85.894
9476,107.923
9477,124.763
9478,153.095
9479,158.914
9480,137.360
9481,131.640
9482,127.414
9483,140.887
9484,143.419
9485,156.972
9486,162.658
9487,163.547
9488,186.626
9489,185.319
9490,212.680
9491,218.037
9492,232.757
9493,233.366
9494,238.441
9495,246.414
9496,246.848
9497,254.671
9498,247.162
9499,250.154
9500,250.220
9501,244.180
9502,243.219
9503,239.429
9504,238.831
9505,239.819
9506,234.182
9507,227.844
9508,222.202
9509,209.060
9510,203.864
9511,157.293
9512,131.924
9513,133.721
9514,139.459
9515,139.691
9516,148.105
9517,178.599
9518,146.722
9519,139.050
9520,135.314
9521,117.290
9522,110.894
9523,108.347
9524,91.401
9525,84.677
9526,106.307
9527,82.418
9528,68.216
9529,69.649
9530,64.188
9531,67.458
9532,80.768
9533,79.026
9534,83.891
9535,89.376
9536,104.434
9537,108.237
9538,90.015
9539,63.506
9540,66.743
9541,64.998
9542,81.689
9543,96.562
9544,110.704
9545,147.236
9546,162.831
9547,175.796
9548,195.737
9549,205.538
9550,201.312
9551,205.675
9552,204.703
9553,177.564
9554,137.136
9555,117.077
9556,152.883
9557,153.446
9558,183.543
9559,187.902
9560,192.698
9561,188.264
9562,202.632
9563,201.624
9564,195.031
9565,192.184
9566,195.691
9567,204.562
9568,221.258
9569,230.680
9570,219.852
9571,202.165
9572,139.541
9573,152.605
9574,136.143
9575,131.518
9576,118.236
9577,121.858
9578,122.617
9579,208.648
9580,143.344
9581,202.434
9582,217.179
9583,221.030
9584,204.350
9585,147.213
9586,120.132
9587,156.260
9588,69.213
9589,60.629
9590,40.127
9591,33.531
9592,57.935
9593,115.427
9594,85.423
9595,79.742
9596,117.938
9597,177.737
9598,190.049
9599,219.698
9600,188.807
9601,225.865
9602,208.431
9603,212.367
9604,227.009
9605,226.646
9606,216.294
9607,213.647
9608,205.612
9609,189.985
9610,194.287
9611,184.967
9612,185.404
9613,188.816
9614,197.148
9615,219.205
9616,251.387
9617,267.585
9618,283.225
9619,284.356
9620,276.644
9621,277.285
9622,289.118
9623,293.149
9624,300.942
9625,298.290
9626,299.673
9627,293.295
9628,293.957
9629,298.144
9630,300.342
9631,301.080
9632,294.722
9633,291.052
9634,286.503
9635,278.041
9636,268.936
9637,261.235
9638,258.144
9639,258.192
9640,263.180
9641,270.577
9642,265.802
9643,259.210
9644,257.728
9645,257.475
9646,261.166
9647,258.446
9648,251.570
9649,241.498
9650,232.116
9651,211.916
9652,188.170
9653,177.599
9654,161.983
9655,152.083
9656,140.431
9657,127.210
9658,114.395
9659,106.783
9660,100.040
9661,83.450
9662,82.782
9663,62.268
9664,68.119
9665,57.359
9666,70.285
9667,69.953
9668,67.896
9669,59.140
9670,65.397
9671,68.878
9672,67.131
9673,46.074
9674,58.168
9675,40.701
9676,36.949
9677,37.288
9678,37.244
9679,32.587
9680,29.414
9681,27.677
9682,26.067
9683,24.717
9684,24.206
9685,18.783
9686,18.761
9687,19.449
9688,19.345
9689,21.494
9690,24.178
9691,25.654
9692,27.730
9693,30.776
9694,32.141
9695,38.782
9696,42.333
9697,45.988
9698,56.777
9699,66.291
9700,74.931
9701,77.943
9702,85.421
9703,95.168
9704,87.383
9705,104.411
9706,111.397
9707,115.692
9708,127.668
9709,114.009
9710,108.485
9711,125.021
9712,146.509
9713,165.936
9714,186.291
9715,189.139
9716,206.714
9717,185.018
9718,158.234
9719,153.904
9720,107.200
9721,119.988
9722,83.284
9723,76.950
9724,80.147
9725,79.379
9726,84.739
9727,74.218
9728,90.401
9729,91.865
9730,72.188
9731,80.752
9732,82.704
9733,87.017
9734,78.094
9735,79.727
9736,82.539
9737,87.419
9738,89.993
9739,92.016
9740,95.541
9741,96.235
9742,93.586
9743,89.407
9744,76.994
9745,72.498
9746,68.620
9747,71.750
9748,74.744
9749,84.218
9750,87.640
9751,83.780
9752,90.730
9753,89.459
9754,95.089
9755,95.681
9756,95.630
9757,98.905
9758,104.511
9759,109.362
9760,121.976
9761,117.526
9762,118.454
9763,116.547
9764,116.783
9765,120.205
9766,124.917
9767,133.752
9768,135.826
9769,122.194
9770,123.570
9771,126.209
9772,139.392
9773,155.117
9774,165.863
9775,172.543
9776,175.400
9777,176.798
9778,178.809
9779,165.956
9780,172.928
9781,143.613
9782,186.501
9783,192.323
9784,165.112
9785,173.417
9786,144.975
9787,154.011
9788,163.961
9789,149.659
9790,148.755
9791,147.884
9792,141.808
9793,155.930
9794,119.841
9795,88.659
9796,186.373
9797,123.700
9798,147.105
9799,209.577
9800,219.858
9801,221.087
9802,292.684
9803,289.477
9804,302.471
9805,333.961
9806,331.875
9807,341.162
9808,339.257
9809,359.079
9810,390.990
9811,372.232
9812,364.639
9813,364.996
9814,375.781
9815,378.496
9816,397.018
9817,400.938
9818,403.468
9819,399.198
9820,415.364
9821,437.570
9822,325.717
9823,473.392
9824,464.235
9825,503.145
9826,547.023
9827,557.423
9828,619.128
9829,617.947
9830,611.369
9831,601.391
9832,537.536
9833,602.735
9834,523.941
9835,512.294
9836,509.020
9837,468.271
9838,453.765
9839,432.293
9840,383.133
9841,411.571
9842,370.370
9843,370.411
9844,374.568
9845,375.529
9846,379.810
9847,364.015
9848,400.291
9849,349.592
9850,406.496
9851,413.867
9852,363.955
9853,428.321
9854,410.354
9855,421.585
9856,387.569
9857,389.899
9858,380.542
9859,345.759
9860,341.843
9861,395.291
9862,352.026
9863,342.824
9864,343.373
9865,310.343
9866,330.681
9867,293.528
9868,290.764
9869,281.398
9870,277.503
9871,278.346
9872,264.997
9873,282.753
9874,264.572
9875,289.641
9876,251.860
9877,275.148
9878,267.709
9879,254.140
9880,264.803
9881,268.464
9882,324.085
9883,317.721
9884,330.564
9885,399.101
9886,367.843
9887,419.888
9888,417.404
9889,403.756
9890,389.136
9891,342.797
9892,333.620
9893,296.206
9894,234.096
9895,188.556
9896,179.848
9897,177.191
9898,158.518
9899,154.507
9900,160.713
9901,180.574
9902,202.788
9903,214.406
9904,212.751
9905,212.583
9906,213.630
9907,218.222
9908,240.956
9909,249.613
9910,281.246
9911,294.602
9912,307.962
9913,372.299
9914,368.304
9915,413.015
9916,415.464
9917,411.884
9918,424.007
9919,436.203
9920,444.519
9921,466.856
9922,464.888
9923,474.537
9924,469.609
9925,488.260
9926,478.765
9927,473.306
9928,470.619
9929,465.161
9930,451.420
9931,446.891
9932,437.440
9933,435.364
9934,405.429
9935,399.215
9936,389.104
9937,360.134
9938,386.353
9939,370.282
9940,349.887
9941,350.217
9942,331.490
9943,292.445
9944,309.617
9945,248.776
9946,271.753
9947,286.136
9948,267.844
9949,280.683
9950,282.423
9951,260.617
9952,275.302
9953,247.875
9954,245.810
9955,233.121
9956,223.318
9957,217.172
9958,208.099
9959,196.663
9960,196.010
9961,180.278
9962,193.294
9963,175.865
9964,171.209
9965,174.815
9966,161.813
9967,164.720
9968,152.830
9969,137.454
9970,133.797
9971,146.856
9972,129.813
9973,136.111
9974,118.371
9975,119.451
9976,123.568
9977,115.799
9978,113.491
9979,106.858
9980,116.137
9981,138.509
9982,135.251
9983,133.181
9984,146.865
9985,155.574
9986,166.990
9987,189.548
9988,197.080
9989,186.416
9990,180.921
